name,folder,video_seq,traction,x_torse,y_torse,x_barre,y_barre,phase
im_36,images1,1,1,0.4744706535768744,0.35829085341188366,0.4362093614654639,0.30455376638145626,validation
im_3255,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_311,images1,2,1,0.38885761819810705,0.4993912553943384,0.42240945549190506,0.30361694402122735,validation
im_2110,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
téléchargement (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_4090,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (47),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
téléchargement (13),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2079,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_88,images2,10,1,0.49964944042538667,0.4812803869558755,0.5134025928253679,0.16652540286663514,testing
im_503,images13,26,1,0.0,0.0,0.0,0.0,validation
im_446,images2,11,0,0.0,0.0,0.0,0.0,testing
im_484,images5,16,1,0.45554697337346844,0.5412522735491063,0.48743832811808563,0.23267143447831762,validation
im_654,images2,12,1,0.5032928071347906,0.3372360242836381,0.5071829834252515,0.1632600159308439,testing
im_1446,images1,5,1,0.5044049547990082,0.34831597023355776,0.5031642901640359,0.0725474723977299,validation
im_400,images10,23,1,0.0,0.0,0.0,0.0,validation
im_1532,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_245,images2,10,1,0.507751937984496,0.3604651162790697,0.5096899224806202,0.1705426356589147,testing
im_1183,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_404,images10,23,1,0.0,0.0,0.0,0.0,validation
im_579,images2,12,1,0.5006876334294639,0.24670853197986906,0.5080481011231116,0.16125123655517637,testing
images (57),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_592,images11,24,1,0.0,0.0,0.0,0.0,validation
images (2),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_546,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (67),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (72),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2148,images1,6,0,0.0,0.0,0.0,0.0,validation
im_58,images2,10,1,0.5020359422509523,0.3490510221617262,0.500719879334586,0.15813915449050842,testing
im_381,images10,23,1,0.0,0.0,0.0,0.0,validation
im_1666,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_223,images10,23,1,0.0,0.0,0.0,0.0,validation
im_206,images1,1,1,0.4413560579545451,0.6699634291954031,0.43432191805753834,0.31093754526720685,validation
im_116,images8,19,1,0.4690129339361843,0.46597678904098944,0.47230744123300367,0.1529966149137472,validation
im_1120,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_845,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
téléchargement (4),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_751,images2,12,1,0.5032332072131298,0.5304157243760501,0.5115798837044789,0.15939269934570016,testing
images (47),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_2290,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1926,images1,6,0,0.0,0.0,0.0,0.0,validation
im_1107,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_2315,images1,6,0,0.0,0.0,0.0,0.0,validation
im_594,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_551,images2,12,1,0.510833418048792,0.4751495288033004,0.5184819021602556,0.1600407150136237,testing
im_1206,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_292,images2,10,1,0.5028294420028137,0.5146429028826026,0.5147448138117989,0.1666641258811953,testing
im_3170,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_3015,images1,6,0,0.0,0.0,0.0,0.0,validation
im_3867,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_342,images2,10,1,0.5168519265268388,0.19067630633713104,0.5068973488894786,0.17187750533983404,testing
téléchargement (6),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_141,images6,17,1,0.46259784769013323,0.5344700659843562,0.48430754276065585,0.23951682026986493,validation
im_120,images11,24,1,0.0,0.0,0.0,0.0,validation
im_164,images2,10,1,0.4979006307027298,0.4286959009367126,0.5064163984502398,0.16131798079553103,testing
images (85),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (31),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (27),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3417,images1,7,1,0.49418604651162784,0.29069767441860467,0.5,0.07170542635658915,validation
im_258,images7,18,1,0.4606868928815092,0.33353656475133686,0.4688122322224521,0.1545413564564915,validation
im_175,images2,10,1,0.4925012174741462,0.4915704705640606,0.5116010715599268,0.15801724920675936,testing
im_275,images2,10,1,0.498062015503876,0.5135658914728682,0.5135658914728682,0.16085271317829464,testing
im_2539,images1,6,0,0.0,0.0,0.0,0.0,validation
images (17),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_49,images10,23,1,0.0,0.0,0.0,0.0,validation
im_1968,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_147,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_652,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (30),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_386,images2,10,1,0.5025137270088846,0.5268735397840211,0.5126222374552849,0.16265786528724005,testing
im_86,images2,10,1,0.49827921327886215,0.469101804750531,0.5133287760508161,0.1650547431846325,testing
im_4114,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_336,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2839,images1,6,0,0.0,0.0,0.0,0.0,validation
im_473,images2,11,0,0.0,0.0,0.0,0.0,testing
im_1342,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_242,images4,15,1,0.4725129624572274,0.25826747783659965,0.4856431384770923,0.24446091673427858,validation
im_2354,images1,6,0,0.0,0.0,0.0,0.0,validation
im_137,images6,17,1,0.4644931368775267,0.522420291217144,0.4862913107643694,0.24021214538121213,validation
images (68),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_346,images4,15,1,0.4651162790697675,0.5755813953488372,0.4844961240310077,0.24224806201550383,validation
im_83,images1,1,1,0.4667961006829124,0.44688266797271364,0.4379597211146751,0.3142257705412124,validation
im_1148,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1821,images1,6,0,0.0,0.0,0.0,0.0,validation
im_235,images13,26,1,0.0,0.0,0.0,0.0,validation
im_3657,images1,8,1,0.4443629938823736,0.5260150719857868,0.45065518231409696,0.14039923339492674,validation
im_283,images5,16,1,0.4859414699333472,0.5302129732082171,0.48383258125382556,0.2402296320035711,validation
im_1560,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_3716,images1,8,1,0.4375213233507806,0.5251895924281798,0.45257823715188045,0.15181813006274675,validation
im_723,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_220,images11,24,1,0.0,0.0,0.0,0.0,validation
im_1292,images1,3,1,0.41902199167466136,0.5198419923367971,0.42775782865145784,0.3063397176332088,validation
im_490,images1,2,1,0.4110091844942019,0.6726915237932911,0.42950237841440203,0.3075733187701482,validation
im_581,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_2316,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_676,images2,12,1,0.5117403232062367,0.24350884575763174,0.5141239604205897,0.16329351857630797,testing
im_346,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_365,images3,14,1,0.4837933399292593,0.48684982969118257,0.48713168140557483,0.23937485742672662,validation
im_66,images1,1,1,0.4555924013997803,0.31383941018988315,0.43450039651417127,0.3040966376343593,validation
im_200,images2,10,1,0.5077519379844962,0.3662790697674419,0.5155038759689923,0.17248062015503876,testing
im_3741,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2960,images1,6,0,0.0,0.0,0.0,0.0,validation
im_1610,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_95,images4,15,1,0.46594917182612106,0.4649805333645089,0.4848231525815553,0.23586681468601337,validation
im_2319,images1,6,0,0.0,0.0,0.0,0.0,validation
im_3472,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_498,images13,26,1,0.0,0.0,0.0,0.0,validation
im_431,images2,11,0,0.0,0.0,0.0,0.0,testing
images (117),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_144,images9,22,1,0.0,0.0,0.0,0.0,validation
im_1534,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_436,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_241,images5,16,1,0.4844961240310079,0.3546511627906978,0.4864341085271318,0.23837209302325582,validation
im_496,images2,12,1,0.5065342828758618,0.5260964768023515,0.5150520018536624,0.1649308212298132,testing
im_2450,images1,6,0,0.0,0.0,0.0,0.0,validation
im_487,images5,16,1,0.44988162200822096,0.5492845019667498,0.48623412847021574,0.2322137700269783,validation
im_2004,images1,6,0,0.0,0.0,0.0,0.0,validation
im_30,images6,17,1,0.46699690130842103,0.2562610884458732,0.4880285879546391,0.23451806152153098,validation
im_434,images1,2,1,0.40192559366599984,0.373346426115542,0.4317850073826946,0.30966100783267886,validation
im_2974,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2324,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (102),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2530,images1,6,0,0.0,0.0,0.0,0.0,validation
im_445,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_170,images12,25,1,0.0,0.0,0.0,0.0,validation
im_3522,images1,7,1,0.49806201550387597,0.33527131782945746,0.49418604651162795,0.06976744186046512,validation
im_637,images2,12,1,0.5096899224806202,0.44573643410852726,0.5155038759689924,0.15503875968992248,testing
im_175,images1,1,1,0.43106337869155636,0.6617673583573168,0.4292050520084952,0.3128112335369738,validation
im_43,images2,10,1,0.49970407680882944,0.561816604574212,0.5100012299006106,0.16371230633275044,testing
im_441,images2,11,0,0.0,0.0,0.0,0.0,testing
im_1326,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_2691,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
téléchargement (12),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_81,images11,24,1,0.0,0.0,0.0,0.0,validation
im_1007,images1,3,1,0.4215849557241883,0.6381187699696187,0.4297326831216296,0.31126305293822404,validation
im_3350,images1,7,1,0.5072199643263785,0.41008998390476553,0.5000165976990131,0.07131354430510432,validation
im_268,images2,10,1,0.4918922862304115,0.5201449326723517,0.5081893929075257,0.16148768947639067,testing
im_498,images2,12,1,0.5061995215021564,0.5264604162002707,0.5151707483143046,0.16544166553674294,testing
im_526,images2,12,1,0.5055338452653975,0.5604885245709679,0.5134714351916512,0.16424351989606603,testing
im_683,images2,12,1,0.5131322038116507,0.2673557322520983,0.5154707486295335,0.1625154655073148,testing
im_57,images10,23,1,0.0,0.0,0.0,0.0,validation
im_467,images12,25,1,0.0,0.0,0.0,0.0,validation
images (55),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2184,images1,6,0,0.0,0.0,0.0,0.0,validation
im_300,images8,19,1,0.47214596116849267,0.4553435194951622,0.4685296563224892,0.14893577917561965,validation
im_392,images1,2,1,0.4100749926859732,0.6460817719569206,0.42625564617503886,0.3052671833110171,validation
im_3624,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2467,images1,6,0,0.0,0.0,0.0,0.0,validation
im_647,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (117),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (57),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2729,images1,6,0,0.0,0.0,0.0,0.0,validation
im_465,images12,25,1,0.0,0.0,0.0,0.0,validation
téléchargement (17),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (86),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_173,images2,10,1,0.4918992974778893,0.48505918149552335,0.5098452878217912,0.15711853263493203,testing
im_234,images2,10,1,0.5098118081824244,0.24693282927914698,0.511451808156083,0.17421462706456955,testing
im_414,images4,15,1,0.46686831168090215,0.40294469970387753,0.4766916018048645,0.23597167262170357,validation
im_1073,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1912,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_27,images9,22,1,0.0,0.0,0.0,0.0,validation
im_539,images2,12,1,0.5072492859202962,0.5388680138632214,0.5166700886549367,0.1586658729456501,testing
im_98,images12,25,1,0.0,0.0,0.0,0.0,validation
im_226,images10,23,1,0.0,0.0,0.0,0.0,validation
im_547,images2,12,1,0.5096899224806202,0.49612403100775193,0.5193798449612402,0.15891472868217052,testing
im_16,images3,14,1,0.47674418604651164,0.4437984496124031,0.4806201550387598,0.23643410852713184,validation
images (60),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1312,images1,3,1,0.39616719362295993,0.556845786088977,0.4148165169162216,0.30583352863962227,validation
im_145,images5,16,1,0.48278954104068744,0.47443853132919533,0.4866513701339493,0.24370514711981855,validation
im_1263,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_715,images2,12,1,0.5086411575677086,0.5007834969866369,0.5137404069356161,0.16656701968207988,testing
im_3141,images1,7,1,0.49169814120032573,0.36537319322134426,0.5016615818685113,0.07586690463222441,validation
images (62),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
téléchargement (5),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_53,images11,24,1,0.0,0.0,0.0,0.0,validation
im_290,images2,10,1,0.5038759689922482,0.5155038759689923,0.5155038759689924,0.16666666666666666,testing
im_465,images13,26,1,0.0,0.0,0.0,0.0,validation
im_867,images1,2,1,0.3924457144989947,0.6572046827114163,0.4252350384071434,0.3073414147996201,validation
im_3424,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1789,images1,5,1,0.5111763196361764,0.3794226342221456,0.5072748035285457,0.0766219167357603,validation
im_533,images2,12,1,0.505947708978631,0.56028488439751,0.5138493806439676,0.1604014339752998,testing
im_609,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1256,images1,3,1,0.39961714291819544,0.6138173613372225,0.42458172926889887,0.3035351916408136,validation
im_11,images2,9,0,0.0,0.0,0.0,0.0,testing
im_670,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (42),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_3361,images1,7,1,0.5018180162001118,0.4183274547512367,0.4979392202728435,0.07471319798596425,validation
im_3184,images1,7,1,0.5002524024869286,0.3864362803833964,0.501605520877235,0.07864173614786006,validation
im_44,images7,18,1,0.45675530507225487,0.2802862312499997,0.47050014770599724,0.1553641081622336,validation
im_587,images11,24,1,0.0,0.0,0.0,0.0,validation
images (41),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_374,images2,10,1,0.49520875434335926,0.5156998064663181,0.509526942599561,0.16118166902017383,testing
im_403,images8,19,1,0.4789511874004859,0.26418917949915416,0.47140508890645044,0.1498607085817289,validation
im_197,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1340,images1,3,1,0.42248062015503873,0.5077519379844961,0.42441860465116277,0.3003875968992248,validation
im_96,images13,26,1,0.0,0.0,0.0,0.0,validation
im_3612,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (39),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_3360,images1,7,1,0.5023162734016117,0.4160636551187963,0.49790663395752227,0.07380538712027929,validation
im_1265,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_154,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_1884,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_310,images4,15,1,0.4678716774306414,0.46062364628667507,0.4823540551219114,0.23927610175668507,validation
images (2),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
téléchargement (8),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1195,images1,3,1,0.3773202951170316,0.6489408442111498,0.4213016896918724,0.303060235959675,validation
images (8),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1121,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_93,images2,10,1,0.5029910350146444,0.4913856628496368,0.5133975327230644,0.16967835307155468,testing
téléchargement (3),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_593,images2,12,1,0.5119493545732144,0.4050149700688593,0.5118068163061301,0.16455726038842872,testing
images (77),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_609,images2,12,1,0.5102775119885383,0.5093228201544463,0.5113933180823556,0.1562397706314837,testing
im_989,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (56),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_183,images4,15,1,0.4728190947268321,0.4238817176710617,0.47613314781341154,0.23451388055348754,validation
im_660,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2931,images1,6,0,0.0,0.0,0.0,0.0,validation
im_204,images5,16,1,0.49163411228362597,0.3882533180087704,0.48891352078673833,0.23931500892580032,validation
im_255,images3,14,1,0.4982645150098276,0.3249006089579039,0.4789459033243701,0.2462295272259974,validation
im_1364,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (94),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3255,images1,7,1,0.49163349117611715,0.26212045764950614,0.5090033768804606,0.0808660771350599,validation
im_77,images2,10,1,0.49694208662424727,0.36847269233764784,0.5094968416469041,0.159267363553536,testing
im_1345,images1,3,1,0.43355968243808307,0.5455914747860124,0.42798831097475193,0.2983074301982715,validation
im_2366,images1,6,0,0.0,0.0,0.0,0.0,validation
téléchargement (13),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_150,images2,10,1,0.5177492399234366,0.30147289354876344,0.5126844877663089,0.17212951701466556,testing
im_591,images1,2,1,0.39186623850685387,0.6346439015108505,0.4213019236254759,0.29546743521073177,validation
im_3656,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_163,images10,23,1,0.0,0.0,0.0,0.0,validation
im_450,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_72,images10,23,1,0.0,0.0,0.0,0.0,validation
images (17),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1774,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_713,images2,12,1,0.5067825463123939,0.49690817196809894,0.5136608227882387,0.16675319110580825,testing
im_163,images2,10,1,0.4992991772920332,0.4202994859969058,0.5065223307394681,0.1624081681632673,testing
im_3079,images1,7,1,0.4965671581231116,0.35898320648403403,0.5058484211962269,0.07113909462850028,validation
im_1639,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_212,images2,10,1,0.5132057481243011,0.20374925289686716,0.513765985006992,0.17055745767223643,testing
images (92),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_131,images2,10,1,0.5203102763998608,0.1939837427039946,0.5039266141251655,0.16398594386141677,testing
im_30,images5,16,1,0.4787365807777394,0.4667552268714396,0.48670079719270537,0.23485486768713756,validation
im_1386,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (110),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_434,images5,16,1,0.4892462903810686,0.4617445061408958,0.4878466974625288,0.24224111565493794,validation
images (86),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
